year,country,co2_pp,hdi,co2_pp_area,region
2006,France,6.1,0.873,2.469817807,European Community
2006,Gabon,2.89,0.645,1.7,Sub-Saharan Africa
2006,Gambia,0.207,0.42,0.454972527,Sub-Saharan Africa
2006,Georgia,1.39,0.722,1.178982612,Eastern Europe
2006,Germany,10,0.898,3.16227766,European Community
2006,Ghana,0.423,0.519,0.650384502,Sub-Saharan Africa
2006,Greece,8.58,0.855,2.929163703,European Community
2006,Grenada,2.24,,1.496662955,Latin America and Caribbean
2006,Guatemala,0.944,0.578,0.971596624,Latin America and Caribbean
2006,Guinea,0.191,0.364,0.437035468,Sub-Saharan Africa
2006,Guinea-Bissau,0.153,0.394,0.391152144,Sub-Saharan Africa
2006,Guyana,1.72,0.62,1.311487705,Latin America and Caribbean
2006,Haiti,0.224,0.458,0.473286383,Latin America and Caribbean
2006,Honduras,0.929,0.59,0.963846461,Latin America and Caribbean
2006,Hungary,5.71,0.809,2.389560629,European Community
2006,Iceland,7.67,0.887,2.769476485,Western Europe exc EC
2006,India,1.12,0.546,1.058300524,Asia and Oceania
2006,Indonesia,1.5,0.638,1.224744871,Asia and Oceania
2006,Iran,7.15,0.704,2.673948391,Middle East and N Africa
2006,Iraq,3.57,0.636,1.889444363,Middle East and N Africa
2006,Ireland,10,0.902,3.16227766,European Community
2006,Israel,9.25,0.872,3.041381265,Middle East and N Africa
2006,Italy,7.94,0.862,2.817800561,European Community
2006,Jamaica,4.16,0.714,2.039607805,Latin America and Caribbean
2006,Japan,9.59,0.877,3.096772513,Asia and Oceania
2006,Jordan,3.56,0.736,1.886796226,Middle East and N Africa
2006,Kazakhstan,12.3,0.754,3.507135583,Eastern Europe
2006,Kenya,0.258,0.494,0.507937004,Sub-Saharan Africa
2006,Kiribati,0.739,0.574,0.859651092,Asia and Oceania
2006,Kuwait,31,0.787,5.567764363,Middle East and N Africa
2006,Kyrgyz Republic,1.07,0.618,1.034408043,Eastern Europe
2006,Lao,0.265,0.509,0.514781507,Asia and Oceania
2006,Latvia,3.6,0.814,1.897366596,European Community
2006,Lebanon,3.56,0.731,1.886796226,Middle East and N Africa
2006,Lesotho,1.04,0.44,1.019803903,Sub-Saharan Africa
2006,Liberia,0.222,0.383,0.47116876,Sub-Saharan Africa
2006,Libya,9.06,0.756,3.009983389,Middle East and N Africa
2006,Liechtenstein,,0.89,0,Western Europe exc EC
2006,Lithuania,4.29,0.812,2.071231518,European Community
2006,Luxembourg,24.4,0.877,4.939635614,European Community
2006,"Macedonia, FYR",5.3,0.709,2.302172887,Eastern Europe
2006,Madagascar,0.0891,0.483,0.298496231,Sub-Saharan Africa
2006,Malawi,0.068,0.387,0.260768096,Sub-Saharan Africa
2006,Malaysia,6.41,0.736,2.53179778,Asia and Oceania
2006,Maldives,2.32,0.632,1.523154621,Asia and Oceania
2006,Mali,0.0712,0.363,0.266833281,Sub-Saharan Africa
2006,Malta,6.3,0.808,2.50998008,European Community
2006,Mauritania,0.5,0.475,0.707106781,Sub-Saharan Africa
2006,Mauritius,2.96,0.72,1.720465053,Sub-Saharan Africa
2006,Mexico,4.35,0.731,2.085665361,North America
2006,"Micronesia, Fed. Sts.",1.15,0.625,1.072380529,Asia and Oceania
2006,Moldova,1.21,0.656,1.1,Eastern Europe
2006,Mongolia,3.67,0.661,1.915724406,Asia and Oceania
2006,Montenegro,3.86,0.762,1.96468827,Eastern Europe
2006,Morocco,1.54,0.581,1.240967365,Middle East and N Africa
2006,Mozambique,0.0919,0.36,0.303150128,Sub-Saharan Africa
2006,Myanmar,0.263,0.484,0.512835256,Asia and Oceania
2006,Namibia,1.13,0.578,1.063014581,Sub-Saharan Africa
2006,Nepal,0.0988,0.486,0.314324673,Asia and Oceania
2006,Netherlands,10.9,0.899,3.301514804,European Community
2006,New Zealand,7.99,0.891,2.826658805,Asia and Oceania
2006,Nicaragua,0.819,0.601,0.904986188,Latin America and Caribbean
2006,Niger,0.049,0.293,0.221359436,Sub-Saharan Africa
2006,Nigeria,0.693,0.477,0.832466216,Sub-Saharan Africa
2006,Norway,9.47,0.934,3.077336511,Western Europe exc EC
2006,Oman,15.3,0.753,3.911521443,Middle East and N Africa
2006,Pakistan,0.93,0.505,0.964365076,Asia and Oceania
2006,Palau,13.2,0.765,3.633180425,Asia and Oceania
2006,Palestine,0.619,0.656,0.786765531,Asia and Oceania
2006,Panama,2.17,0.743,1.473091986,Latin America and Caribbean
2006,Papua New Guinea,0.666,0.461,0.816088231,Asia and Oceania
2006,Paraguay,0.678,0.649,0.823407554,Latin America and Caribbean
2006,Peru,1.25,0.696,1.118033989,Latin America and Caribbean
2006,Philippines,0.771,0.648,0.878066057,Asia and Oceania
2006,Poland,8.32,0.808,2.88444102,European Community
2006,Portugal,5.64,0.797,2.374868417,European Community
2006,Qatar,62.8,0.83,7.924645102,Middle East and N Africa
2006,Romania,4.86,0.766,2.204540769,European Community
2006,Russia,11.6,0.761,3.405877273,Eastern Europe
2006,Rwanda,0.0574,0.424,0.239582971,Sub-Saharan Africa
2006,Samoa,0.911,0.682,0.9544632,Asia and Oceania
2006,Sao Tome and Principe,0.529,0.527,0.727323862,Western Europe exc EC
2006,Saudi Arabia,17.6,0.773,4.195235393,Middle East and N Africa
2006,Senegal,0.409,0.425,0.639531078,Sub-Saharan Africa
2006,Serbia,5.89,0.743,2.42693222,Eastern Europe
2006,Seychelles,8.18,0.733,2.860069929,Sub-Saharan Africa
2006,Sierra Leone,0.125,0.357,0.353553391,Sub-Saharan Africa
2006,Singapore,6.68,0.873,2.584569597,Asia and Oceania
2006,Slovak Republic,7.24,0.802,2.690724809,Eastern Europe
2006,Slovenia,8.11,0.865,2.847806173,European Community
2006,Solomon Islands,0.343,0.482,0.585662019,Asia and Oceania
2006,South Africa,9.07,0.612,3.011644069,Sub-Saharan Africa
2006,South Korea,9.63,0.867,3.10322413,Asia and Oceania
2006,South Sudan,,,0,Middle East and N Africa
2006,Spain,7.83,0.849,2.798213716,European Community
2006,Sri Lanka,0.609,0.725,0.780384521,Asia and Oceania
2006,St. Kitts and Nevis,4.1,,2.024845673,Latin America and Caribbean
2006,St. Lucia,2.22,0.707,1.489966443,Latin America and Caribbean
2006,St. Vincent and the Grenadines,2.02,0.702,1.42126704,Latin America and Caribbean
2006,Sudan,0.38,0.44,0.6164414,Middle East and N Africa
2006,Suriname,3.46,0.684,1.860107524,Latin America and Caribbean
2006,Swaziland,0.907,0.508,0.952365476,Sub-Saharan Africa
2006,Sweden,5.45,0.895,2.334523506,European Community
2006,Switzerland,5.59,0.911,2.364318084,Western Europe exc EC
2006,Syria,2.83,0.644,1.682260384,Middle East and N Africa
2006,Tajikistan,0.38,0.586,0.6164414,Eastern Europe
2006,Tanzania,0.148,0.457,0.384707681,Sub-Saharan Africa
2006,Thailand,3.83,0.687,1.957038579,Asia and Oceania
2006,Timor-Leste,0.171,0.541,0.413521463,Asia and Oceania
2006,Togo,0.209,0.443,0.457165178,Sub-Saharan Africa
2006,Tonga,1.26,0.698,1.122497216,Asia and Oceania
2006,Trinidad and Tobago,32.7,0.76,5.718391382,Latin America and Caribbean
2006,Tunisia,2.25,0.695,1.5,European Community
2006,Turkey,3.8,0.697,1.949358869,Western Europe exc EC
2006,Turkmenistan,10.3,,3.209361307,Eastern Europe
2006,Uganda,0.0859,0.442,0.293087018,Sub-Saharan Africa
2006,Ukraine,7,0.723,2.645751311,Eastern Europe
2006,United Arab Emirates,23.6,0.826,4.857983121,Middle East and N Africa
2006,United Kingdom,8.91,0.889,2.984962311,European Community
2006,United States,19.1,0.901,4.370354677,North America
2006,Uruguay,2,0.76,1.414213562,Latin America and Caribbean
2006,Uzbekistan,4.47,0.631,2.114237451,Eastern Europe
2006,Vanuatu,0.222,0.579,0.47116876,Asia and Oceania
2006,Venezuela,6.22,0.728,2.493992783,Latin America and Caribbean
2006,Vietnam,1.21,0.625,1.1,Asia and Oceania
2006,Yemen,1.01,0.477,1.004987562,Middle East and N Africa
2006,Zambia,0.185,0.492,0.430116263,Sub-Saharan Africa
2006,Zimbabwe,0.796,0.414,0.892188321,Sub-Saharan Africa
2007,Afghanistan,0.0854,0.433,0.292232784,Asia and Oceania
2007,Albania,1.3,0.713,1.140175425,Eastern Europe
2007,Algeria,3.19,0.697,1.78605711,Middle East and N Africa
2007,Andorra,6.52,,2.553429067,Western Europe exc EC
2007,Angola,1.2,0.468,1.095445115,Sub-Saharan Africa
2007,Antigua and Barbuda,5.14,0.786,2.26715681,Asia and Oceania
2007,Argentina,4.38,0.792,2.092844954,Latin America and Caribbean
2007,Armenia,1.73,0.721,1.315294644,Eastern Europe
2007,Australia,17.8,0.921,4.219004622,Asia and Oceania
2007,Austria,8.39,0.864,2.896549672,European Community
2007,Azerbaijan,3.5,0.719,1.870828693,Eastern Europe
2007,Bahamas,4.94,0.791,2.222611077,Latin America and Caribbean
2007,Bahrain,25.9,0.815,5.08920426,Middle East and N Africa
2007,Bangladesh,0.302,0.52,0.549545267,Asia and Oceania
2007,Barbados,4.94,0.775,2.222611077,Latin America and Caribbean
2007,Belarus,6.35,0.755,2.519920634,Eastern Europe
2007,Belgium,9.68,0.874,3.111269837,European Community
2007,Belize,1.6,0.699,1.264911064,Latin America and Caribbean
2007,Benin,0.532,0.444,0.729383301,Sub-Saharan Africa
2007,Bhutan,0.571,,0.755645419,Asia and Oceania
2007,Bolivia,1.31,0.632,1.144552314,Latin America and Caribbean
2007,Bosnia and Herzegovina,4.68,0.71,2.163330765,Eastern Europe
2007,Botswana,2.21,0.646,1.486606875,Sub-Saharan Africa
2007,Brazil,1.9,0.704,1.378404875,Latin America and Caribbean
2007,Brunei,22.5,0.84,4.74341649,Asia and Oceania
2007,Bulgaria,6.91,0.761,2.628687886,European Community
2007,Burkina Faso,0.116,0.345,0.340587727,Sub-Saharan Africa
2007,Burundi,0.0236,0.319,0.153622915,Sub-Saharan Africa
2007,Cambodia,0.253,0.511,0.502991054,Asia and Oceania
2007,Cameroon,0.317,0.466,0.56302753,Sub-Saharan Africa
2007,Canada,16.8,0.897,4.098780306,North America
2007,Cape Verde,1.04,0.615,1.019803903,Sub-Saharan Africa
2007,Central African Republic,0.0592,0.338,0.243310501,Sub-Saharan Africa
2007,Chad,0.0429,0.338,0.207123152,Sub-Saharan Africa
2007,Chile,4.34,0.804,2.083266666,Latin America and Caribbean
2007,China,5.26,0.672,2.293468988,Asia and Oceania
2007,Colombia,1.41,0.683,1.187434209,Latin America and Caribbean
2007,Comoros,0.16,0.461,0.4,Asia and Oceania
2007,"Congo, Dem. Rep.",0.0301,0.377,0.173493516,Sub-Saharan Africa
2007,"Congo, Rep.",0.305,0.527,0.552268051,Sub-Saharan Africa
2007,Costa Rica,1.86,0.74,1.36381817,Latin America and Caribbean
2007,Cote d'Ivoire,0.355,0.423,0.595818764,Sub-Saharan Africa
2007,Croatia,5.46,0.8,2.336664289,European Community
2007,Cuba,2.37,0.771,1.539480432,Latin America and Caribbean
2007,Cyprus,7.7,0.844,2.774887385,European Community
2007,Czech Republic,11.9,0.856,3.449637662,European Community
2007,Denmark,9.19,0.906,3.031501278,European Community
2007,Djibouti,0.571,0.427,0.755645419,Sub-Saharan Africa
2007,Dominica,2.17,0.714,1.473091986,Latin America and Caribbean
2007,Dominican Republic,2.23,0.692,1.493318452,Latin America and Caribbean
2007,Ecuador,2.24,0.698,1.496662955,Latin America and Caribbean
2007,Egypt,2.38,0.651,1.542724862,Middle East and N Africa
2007,El Salvador,1.15,0.659,1.072380529,Latin America and Caribbean
2007,Equatorial Guinea,5.78,0.592,2.404163056,Sub-Saharan Africa
2007,Eritrea,0.14,0.406,0.374165739,Sub-Saharan Africa
2007,Estonia,13.9,0.835,3.728270376,European Community
2007,Ethiopia,0.0742,0.378,0.272396769,Sub-Saharan Africa
2007,Fiji,1.39,0.7,1.178982612,Asia and Oceania
2007,Finland,12.1,0.876,3.478505426,European Community
2007,France,5.96,0.877,2.441311123,European Community
2007,Gabon,2.77,0.651,1.664331698,Sub-Saharan Africa
2007,Gambia,0.229,0.426,0.478539445,Sub-Saharan Africa
2007,Georgia,1.46,0.735,1.208304597,Eastern Europe
2007,Germany,9.6,0.903,3.098386677,European Community
2007,Ghana,0.433,0.53,0.658027355,Sub-Saharan Africa
2007,Greece,8.63,0.853,2.937686164,European Community
2007,Grenada,2.3,,1.516575089,Latin America and Caribbean
2007,Guatemala,0.922,0.589,0.960208311,Latin America and Caribbean
2007,Guinea,0.195,0.371,0.441588043,Sub-Saharan Africa
2007,Guinea-Bissau,0.16,0.398,0.4,Sub-Saharan Africa
2007,Guyana,2.09,0.618,1.445683229,Latin America and Caribbean
2007,Haiti,0.25,0.462,0.5,Latin America and Caribbean
2007,Honduras,1.14,0.597,1.067707825,Latin America and Caribbean
2007,Hungary,5.59,0.812,2.364318084,European Community
2007,Iceland,7.57,0.892,2.751363298,Western Europe exc EC
2007,India,1.19,0.556,1.090871211,Asia and Oceania
2007,Indonesia,1.61,0.641,1.268857754,Asia and Oceania
2007,Iran,7.21,0.716,2.685144316,Middle East and N Africa
2007,Iraq,2.19,0.638,1.479864859,Middle East and N Africa
2007,Ireland,10.1,0.908,3.178049716,European Community
2007,Israel,9.11,0.877,3.018277655,Middle East and N Africa
2007,Italy,7.8,0.866,2.792848009,European Community
2007,Jamaica,3.48,0.718,1.865475811,Latin America and Caribbean
2007,Japan,9.74,0.88,3.120897307,Asia and Oceania
2007,Jordan,3.56,0.739,1.886796226,Middle East and N Africa
2007,Kazakhstan,14,0.758,3.741657387,Eastern Europe
2007,Kenya,0.258,0.506,0.507937004,Sub-Saharan Africa
2007,Kiribati,0.533,0.572,0.73006849,Asia and Oceania
2007,Kuwait,30.1,0.787,5.48634669,Middle East and N Africa
2007,Kyrgyz Republic,1.28,0.624,1.13137085,Eastern Europe
2007,Lao,0.153,0.518,0.391152144,Asia and Oceania
2007,Latvia,3.78,0.819,1.94422221,European Community
2007,Lebanon,3.29,0.74,1.813835715,Middle East and N Africa
2007,Lesotho,1.05,0.447,1.024695077,Sub-Saharan Africa
2007,Liberia,0.19,0.394,0.435889894,Sub-Saharan Africa
2007,Libya,8.37,0.757,2.893095228,Middle East and N Africa
2007,Liechtenstein,1.76,0.893,1.326649916,Western Europe exc EC
2007,Lithuania,4.65,0.82,2.156385865,European Community
2007,Luxembourg,23.2,0.887,4.816637832,European Community
2007,"Macedonia, FYR",4.6,0.714,2.144761059,Eastern Europe
2007,Madagascar,0.0934,0.491,0.305614136,Sub-Saharan Africa
2007,Malawi,0.0641,0.4,0.253179778,Sub-Saharan Africa
2007,Malaysia,6.94,0.747,2.634387974,Asia and Oceania
2007,Maldives,2.32,0.641,1.523154621,Asia and Oceania
2007,Mali,0.0737,0.36,0.271477439,Sub-Saharan Africa
2007,Malta,6.64,0.813,2.576819745,European Community
2007,Mauritania,0.557,0.475,0.746324326,Sub-Saharan Africa
2007,Mauritius,2.99,0.728,1.729161647,Sub-Saharan Africa
2007,Mexico,4.3,0.735,2.073644135,North America
2007,"Micronesia, Fed. Sts.",1.33,0.628,1.153256259,Asia and Oceania
2007,Moldova,1.13,0.661,1.063014581,Eastern Europe
2007,Mongolia,4.66,0.673,2.158703314,Asia and Oceania
2007,Montenegro,3.63,0.774,1.905255888,Eastern Europe
2007,Morocco,1.61,0.589,1.268857754,Middle East and N Africa
2007,Mozambique,0.102,0.372,0.319374388,Sub-Saharan Africa
2007,Myanmar,0.262,0.493,0.511859356,Asia and Oceania
2007,Namibia,1.14,0.589,1.067707825,Sub-Saharan Africa
2007,Nepal,0.0997,0.492,0.315753068,Asia and Oceania
2007,Netherlands,10.7,0.905,3.271085447,European Community
2007,New Zealand,7.95,0.894,2.819574436,Asia and Oceania
2007,Nicaragua,0.834,0.607,0.913236005,Latin America and Caribbean
2007,Niger,0.0493,0.298,0.222036033,Sub-Saharan Africa
2007,Nigeria,0.649,0.481,0.805605362,Sub-Saharan Africa
2007,Norway,9.55,0.936,3.090307428,Western Europe exc EC
2007,Oman,16.4,0.765,4.049691346,Middle East and N Africa
2007,Pakistan,0.991,0.513,0.995489829,Asia and Oceania
2007,Palau,12.9,0.767,3.591656999,Asia and Oceania
2007,Palestine,0.62,0.661,0.787400787,Asia and Oceania
2007,Panama,2.08,0.75,1.44222051,Latin America and Caribbean
2007,Papua New Guinea,0.923,0.469,0.96072889,Asia and Oceania
2007,Paraguay,0.693,0.654,0.832466216,Latin America and Caribbean
2007,Peru,1.52,0.7,1.232882801,Latin America and Caribbean
2007,Philippines,0.808,0.655,0.898888202,Asia and Oceania
2007,Poland,8.2,0.813,2.863564213,European Community
2007,Portugal,5.66,0.804,2.379075451,European Community
2007,Qatar,53.2,0.825,7.293833012,Middle East and N Africa
2007,Romania,4.86,0.78,2.204540769,European Community
2007,Russia,11.6,0.769,3.405877273,Eastern Europe
2007,Rwanda,0.059,0.438,0.242899156,Sub-Saharan Africa
2007,Samoa,0.945,0.688,0.972111105,Asia and Oceania
2007,Sao Tome and Principe,0.517,0.531,0.71902712,Western Europe exc EC
2007,Saudi Arabia,15.4,0.779,3.924283374,Middle East and N Africa
2007,Senegal,0.436,0.435,0.660302961,Sub-Saharan Africa
2007,Serbia,5.74,0.749,2.39582971,Eastern Europe
2007,Seychelles,7.11,0.739,2.666458325,Sub-Saharan Africa
2007,Sierra Leone,0.107,0.367,0.327108545,Sub-Saharan Africa
2007,Singapore,4.21,0.88,2.051828453,Asia and Oceania
2007,Slovak Republic,6.81,0.813,2.60959767,Eastern Europe
2007,Slovenia,8.07,0.869,2.840774542,European Community
2007,Solomon Islands,0.365,0.489,0.604152299,Asia and Oceania
2007,South Africa,9.35,0.616,3.05777697,Sub-Saharan Africa
2007,South Korea,10.1,0.873,3.178049716,Asia and Oceania
2007,South Sudan,,,0,Middle East and N Africa
2007,Spain,7.89,0.854,2.808914381,European Community
2007,Sri Lanka,0.624,0.731,0.789936706,Asia and Oceania
2007,St. Kitts and Nevis,4.35,,2.085665361,Latin America and Caribbean
2007,St. Lucia,2.3,0.71,1.516575089,Latin America and Caribbean
2007,St. Vincent and the Grenadines,2.08,0.704,1.44222051,Latin America and Caribbean
2007,Sudan,0.438,0.444,0.661815684,Middle East and N Africa
2007,Suriname,3.46,0.691,1.860107524,Latin America and Caribbean
2007,Swaziland,0.934,0.514,0.966436754,Sub-Saharan Africa
2007,Sweden,5.24,0.897,2.289104628,European Community
2007,Switzerland,5.02,0.914,2.24053565,Western Europe exc EC
2007,Syria,3.39,0.651,1.841195264,Middle East and N Africa
2007,Tajikistan,0.452,0.592,0.672309453,Eastern Europe
2007,Tanzania,0.141,0.468,0.375499667,Sub-Saharan Africa
2007,Thailand,3.81,0.7,1.95192213,Asia and Oceania
2007,Timor-Leste,0.172,0.566,0.414728827,Asia and Oceania
2007,Togo,0.235,0.441,0.484767986,Sub-Saharan Africa
2007,Tonga,1.11,0.698,1.053565375,Asia and Oceania
2007,Trinidad and Tobago,34.7,0.767,5.89067059,Latin America and Caribbean
2007,Tunisia,2.34,0.701,1.529705854,European Community
2007,Turkey,4.09,0.705,2.022374842,Western Europe exc EC
2007,Turkmenistan,11.5,,3.391164992,Eastern Europe
2007,Uganda,0.0945,0.453,0.307408523,Sub-Saharan Africa
2007,Ukraine,6.93,0.73,2.632489316,Eastern Europe
2007,United Arab Emirates,22.4,0.829,4.732863826,Middle East and N Africa
2007,United Kingdom,8.6,0.892,2.93257566,European Community
2007,United States,19.3,0.905,4.393176527,North America
2007,Uruguay,1.8,0.77,1.341640786,Latin America and Caribbean
2007,Uzbekistan,4.4,0.644,2.097617696,Eastern Europe
2007,Vanuatu,0.45,0.582,0.670820393,Asia and Oceania
2007,Venezuela,5.81,0.745,2.410394159,Latin America and Caribbean
2007,Vietnam,1.22,0.633,1.104536102,Asia and Oceania
2007,Yemen,0.964,0.48,0.981835017,Middle East and N Africa
2007,Zambia,0.152,0.504,0.389871774,Sub-Saharan Africa
2007,Zimbabwe,0.742,0.421,0.861394219,Sub-Saharan Africa
2008,Afghanistan,0.154,0.434,0.392428337,Asia and Oceania
2008,Albania,1.46,0.721,1.208304597,Eastern Europe
2008,Algeria,3.16,0.705,1.777638883,Middle East and N Africa
2008,Andorra,6.43,,2.535744467,Western Europe exc EC
2008,Angola,1.18,0.48,1.086278049,Sub-Saharan Africa
2008,Antigua and Barbuda,5.19,0.788,2.27815715,Asia and Oceania
2008,Argentina,4.68,0.794,2.163330765,Latin America and Caribbean
2008,Armenia,1.91,0.725,1.382027496,Eastern Europe
2008,Australia,18.1,0.925,4.254409477,Asia and Oceania
2008,Austria,8.28,0.87,2.877498914,European Community
2008,Azerbaijan,4.02,0.728,2.004993766,Eastern Europe
2008,Bahamas,4.29,0.791,2.071231518,Latin America and Caribbean
2008,Bahrain,26.7,0.814,5.167204273,Middle East and N Africa
2008,Bangladesh,0.333,0.523,0.577061522,Asia and Oceania
2008,Barbados,5.84,0.779,2.416609195,Latin America and Caribbean
2008,Belarus,6.64,0.771,2.576819745,Eastern Europe
2008,Belgium,9.69,0.876,3.112876483,European Community
2008,Belize,1.43,0.7,1.195826074,Latin America and Caribbean
2008,Benin,0.507,0.448,0.712039325,Sub-Saharan Africa
2008,Bhutan,0.602,,0.77588659,Asia and Oceania
